fecha,fecha_insercion,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,DS18B20 [Grados celcius (°C)],DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],ENV-20-EC-K1.0 [Electroconductividad ambiental (uS/cm)],ENV-20-pH [pH ambiental (pH)],SIM7600G [Intensidad señal telefónica (Adimensional)]
2025-12-28T23:59:24,2025-12-29 00:00:10,Sin sesión,,,,13,AGUA-01,,0.0,31.25,12.39,0.0,0.0,24.0
2025-12-29T01:01:48,2025-12-29 01:02:35,Sin sesión,,,,13,AGUA-01,,0.0,27.25,12.39,0.0,0.0,31.0
2025-12-29T02:04:13,2025-12-29 02:05:00,Sin sesión,,,,13,AGUA-01,,0.0,25.25,12.39,0.0,0.0,28.0
2025-12-29T03:06:40,2025-12-29 03:07:27,Sin sesión,,,,13,AGUA-01,,0.0,23.25,12.37,0.0,0.0,23.0
2025-12-29T04:09:12,2025-12-29 04:09:58,Sin sesión,,,,13,AGUA-01,,0.0,22.25,12.36,0.0,0.0,27.0
2025-12-29T05:11:43,2025-12-29 05:12:29,Sin sesión,,,,13,AGUA-01,,0.0,21.5,12.35,0.0,0.0,26.0
2025-12-29T06:14:17,2025-12-29 06:15:03,Sin sesión,,,,13,AGUA-01,,0.0,21.0,12.35,0.0,0.0,26.0
2025-12-29T07:16:48,2025-12-29 07:17:35,Sin sesión,,,,13,AGUA-01,,0.0,21.0,12.35,0.0,0.0,27.0
2025-12-29T08:19:31,2025-12-29 08:20:18,Sin sesión,,,,13,AGUA-01,,0.0,24.5,12.37,0.0,0.0,30.0
2025-12-29T09:22:19,2025-12-29 09:23:05,Sin sesión,,,,13,AGUA-01,,0.0,28.25,12.39,0.0,0.0,27.0
2025-12-29T10:25:08,2025-12-29 10:25:54,Sin sesión,,,,13,AGUA-01,,0.0,35.5,12.41,0.0,0.0,27.0
2025-12-29T11:28:13,2025-12-29 11:28:59,Sin sesión,,,,13,AGUA-01,,0.0,41.5,12.44,0.0,0.0,29.0
2025-12-29T12:30:57,2025-12-29 12:31:43,Sin sesión,,,,13,AGUA-01,,0.0,44.0,12.44,0.0,0.0,28.0
2025-12-29T13:33:25,2025-12-29 13:34:11,Sin sesión,,,,13,AGUA-01,,0.0,40.75,12.44,0.0,0.0,27.0
