fecha,fecha_insercion,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],Metadatos Estacion [ID (String)],Metadatos Estacion [Latitud (°)],Metadatos Estacion [Longitud (°)],Metadatos Estacion [Numero de envios (Numeral)],Metadatos Estacion [Registro SD (Bool)],PMS5003 [Grados celcius (°C)],PMS5003 [Humedad (%)],PMS5003 [Material particulado PM 1.0 (µg/m³)],PMS5003 [Material particulado PM 10 (µg/m³)],PMS5003 [Material particulado PM 2.5 (µg/m³)],SIM7600G [Intensidad señal telefónica (Adimensional)],SIM7600G [Latitud (°)],SIM7600G [Longitud (°)],SIM7600G [Satelites (int)],SIM7600G [Velocidad_km/h (km/h)],id_dato_concatenado
2025-12-15T10:42:01,2025-12-15 10:42:01,Sin sesión,,,,18,HIRIPRO-01,,,,,,,69.0,1.0,,,,,,,,,,,"32251283, 32251284"
2025-12-15T10:41:58,2025-12-15 10:41:58,Sin sesión,,,,18,HIRIPRO-01,,31.0,3.842,1.0,0.0,0.0,68.0,1.0,25.1,39.3,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,"32251251, 32251252, 32251253, 32251254, 32251255, 32251256, 32251257, 32251258, 32251259, 32251260, 32251261, 32251262, 32251263, 32251264, 32251265, 32251266, 32251267"
2025-12-15T10:41:55,2025-12-15 10:41:55,Sin sesión,,,,18,HIRIPRO-01,,31.0,3.826,1.0,0.0,0.0,67.0,1.0,25.1,39.4,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,"32251234, 32251235, 32251236, 32251237, 32251238, 32251239, 32251240, 32251241, 32251242, 32251243, 32251244, 32251245, 32251246, 32251247, 32251248, 32251249, 32251250"
2025-12-15T10:41:52,2025-12-15 10:41:52,Sin sesión,,,,18,HIRIPRO-01,,31.0,3.816,1.0,0.0,0.0,66.0,1.0,25.0,39.3,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,"32251217, 32251218, 32251219, 32251220, 32251221, 32251222, 32251223, 32251224, 32251225, 32251226, 32251227, 32251228, 32251229, 32251230, 32251231, 32251232, 32251233"
2025-12-15T10:41:49,2025-12-15 10:41:49,Sin sesión,,,,18,HIRIPRO-01,,31.0,3.816,1.0,0.0,0.0,65.0,1.0,25.0,39.3,0.0,1.0,1.0,21.0,0.0,0.0,0.0,0.0,"32251200, 32251201, 32251202, 32251203, 32251204, 32251205, 32251206, 32251207, 32251208, 32251209, 32251210, 32251211, 32251212, 32251213, 32251214, 32251215, 32251216"
2025-12-15T10:41:46,2025-12-15 10:41:46,Sin sesión,,,,18,HIRIPRO-01,,31.0,3.836,1.0,0.0,0.0,64.0,1.0,25.0,39.5,0.0,1.0,1.0,21.0,0.0,0.0,0.0,0.0,"32251183, 32251184, 32251185, 32251186, 32251187, 32251188, 32251189, 32251190, 32251191, 32251192, 32251193, 32251194, 32251195, 32251196, 32251197, 32251198, 32251199"
2025-12-15T10:41:43,2025-12-15 10:41:43,Sin sesión,,,,18,HIRIPRO-01,,31.0,3.846,1.0,0.0,0.0,63.0,1.0,25.0,39.3,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,"32251166, 32251167, 32251168, 32251169, 32251170, 32251171, 32251172, 32251173, 32251174, 32251175, 32251176, 32251177, 32251178, 32251179, 32251180, 32251181, 32251182"
2025-12-15T10:41:40,2025-12-15 10:41:40,Sin sesión,,,,18,HIRIPRO-01,,31.0,3.848,1.0,0.0,0.0,62.0,1.0,25.0,39.5,0.0,1.0,1.0,21.0,0.0,0.0,0.0,0.0,"32251149, 32251150, 32251151, 32251152, 32251153, 32251154, 32251155, 32251156, 32251157, 32251158, 32251159, 32251160, 32251161, 32251162, 32251163, 32251164, 32251165"
2025-12-15T10:41:37,2025-12-15 10:41:37,Sin sesión,,,,18,HIRIPRO-01,,31.0,3.848,1.0,0.0,0.0,61.0,1.0,25.0,39.6,0.0,1.0,1.0,21.0,0.0,0.0,0.0,0.0,"32251132, 32251133, 32251134, 32251135, 32251136, 32251137, 32251138, 32251139, 32251140, 32251141, 32251142, 32251143, 32251144, 32251145, 32251146, 32251147, 32251148"
2025-12-15T10:41:34,2025-12-15 10:41:34,Sin sesión,,,,18,HIRIPRO-01,,31.25,3.84,1.0,0.0,0.0,60.0,1.0,25.0,39.5,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,"32251115, 32251116, 32251117, 32251118, 32251119, 32251120, 32251121, 32251122, 32251123, 32251124, 32251125, 32251126, 32251127, 32251128, 32251129, 32251130, 32251131"
2025-12-15T10:41:31,2025-12-15 10:41:31,Sin sesión,,,,18,HIRIPRO-01,,31.0,3.844,1.0,0.0,0.0,59.0,1.0,24.9,39.8,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,"32251090, 32251091, 32251092, 32251093, 32251094, 32251095, 32251096, 32251097, 32251098, 32251099, 32251100, 32251101, 32251102, 32251103, 32251104, 32251105, 32251106"
2025-12-15T10:41:28,2025-12-15 10:41:28,Sin sesión,,,,18,HIRIPRO-01,,31.0,3.842,1.0,0.0,0.0,58.0,1.0,25.0,39.7,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,"32251041, 32251042, 32251043, 32251044, 32251045, 32251046, 32251047, 32251048, 32251049, 32251050, 32251051, 32251052, 32251053, 32251054, 32251055, 32251056, 32251057"
2025-12-15T10:41:25,2025-12-15 10:41:25,Sin sesión,,,,18,HIRIPRO-01,,31.0,3.835,1.0,0.0,0.0,57.0,1.0,25.0,39.8,0.0,1.0,1.0,21.0,0.0,0.0,0.0,0.0,"32251024, 32251025, 32251026, 32251027, 32251028, 32251029, 32251030, 32251031, 32251032, 32251033, 32251034, 32251035, 32251036, 32251037, 32251038, 32251039, 32251040"
2025-12-15T10:41:22,2025-12-15 10:41:22,Sin sesión,,,,18,HIRIPRO-01,,31.0,3.838,1.0,0.0,0.0,56.0,1.0,25.0,39.8,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,"32251007, 32251008, 32251009, 32251010, 32251011, 32251012, 32251013, 32251014, 32251015, 32251016, 32251017, 32251018, 32251019, 32251020, 32251021, 32251022, 32251023"
2025-12-15T10:41:19,2025-12-15 10:41:19,Sin sesión,,,,18,HIRIPRO-01,,31.0,3.85,1.0,0.0,0.0,55.0,1.0,24.9,39.9,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,"32250990, 32250991, 32250992, 32250993, 32250994, 32250995, 32250996, 32250997, 32250998, 32250999, 32251000, 32251001, 32251002, 32251003, 32251004, 32251005, 32251006"
2025-12-15T10:41:16,2025-12-15 10:41:16,Sin sesión,,,,18,HIRIPRO-01,,31.0,3.85,1.0,0.0,0.0,54.0,1.0,24.9,39.8,0.0,1.0,1.0,21.0,0.0,0.0,0.0,0.0,"32250973, 32250974, 32250975, 32250976, 32250977, 32250978, 32250979, 32250980, 32250981, 32250982, 32250983, 32250984, 32250985, 32250986, 32250987, 32250988, 32250989"
2025-12-15T10:41:13,2025-12-15 10:41:13,Sin sesión,,,,18,HIRIPRO-01,,31.0,3.828,1.0,0.0,0.0,53.0,1.0,24.9,40.0,0.0,1.0,1.0,21.0,0.0,0.0,0.0,0.0,"32250956, 32250957, 32250958, 32250959, 32250960, 32250961, 32250962, 32250963, 32250964, 32250965, 32250966, 32250967, 32250968, 32250969, 32250970, 32250971, 32250972"
2025-12-15T10:41:10,2025-12-15 10:41:10,Sin sesión,,,,18,HIRIPRO-01,,31.0,3.848,1.0,0.0,0.0,52.0,1.0,24.9,40.1,0.0,1.0,1.0,21.0,0.0,0.0,0.0,0.0,"32250907, 32250908, 32250909, 32250910, 32250911, 32250912, 32250913, 32250914, 32250915, 32250916, 32250917, 32250918, 32250919, 32250920, 32250921, 32250922, 32250923"
2025-12-15T10:41:07,2025-12-15 10:41:07,Sin sesión,,,,18,HIRIPRO-01,,31.0,3.836,1.0,0.0,0.0,51.0,1.0,24.9,40.3,0.0,1.0,1.0,21.0,0.0,0.0,0.0,0.0,"32250890, 32250891, 32250892, 32250893, 32250894, 32250895, 32250896, 32250897, 32250898, 32250899, 32250900, 32250901, 32250902, 32250903, 32250904, 32250905, 32250906"
2025-12-15T10:41:04,2025-12-15 10:41:04,Sin sesión,,,,18,HIRIPRO-01,,31.0,3.855,1.0,0.0,0.0,50.0,1.0,24.9,40.4,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,"32250862, 32250863, 32250864, 32250865, 32250866, 32250867, 32250868, 32250869, 32250870, 32250871, 32250872, 32250873, 32250874, 32250875, 32250876, 32250877, 32250878"
2025-12-15T10:41:01,2025-12-15 10:41:01,Sin sesión,,,,18,HIRIPRO-01,,31.0,3.843,1.0,0.0,0.0,49.0,1.0,24.9,40.5,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,"32250845, 32250846, 32250847, 32250848, 32250849, 32250850, 32250851, 32250852, 32250853, 32250854, 32250855, 32250856, 32250857, 32250858, 32250859, 32250860, 32250861"
2025-12-15T10:40:58,2025-12-15 10:40:58,Sin sesión,,,,18,HIRIPRO-01,,31.0,3.832,1.0,0.0,0.0,48.0,1.0,24.9,40.5,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,"32250828, 32250829, 32250830, 32250831, 32250832, 32250833, 32250834, 32250835, 32250836, 32250837, 32250838, 32250839, 32250840, 32250841, 32250842, 32250843, 32250844"
2025-12-15T10:40:55,2025-12-15 10:40:55,Sin sesión,,,,18,HIRIPRO-01,,31.0,3.85,1.0,0.0,0.0,47.0,1.0,24.8,40.5,0.0,1.0,1.0,21.0,0.0,0.0,0.0,0.0,"32250811, 32250812, 32250813, 32250814, 32250815, 32250816, 32250817, 32250818, 32250819, 32250820, 32250821, 32250822, 32250823, 32250824, 32250825, 32250826, 32250827"
2025-12-15T10:40:52,2025-12-15 10:40:52,Sin sesión,,,,18,HIRIPRO-01,,31.0,3.835,1.0,0.0,0.0,46.0,1.0,24.8,40.8,0.0,1.0,1.0,21.0,0.0,0.0,0.0,0.0,"32250794, 32250795, 32250796, 32250797, 32250798, 32250799, 32250800, 32250801, 32250802, 32250803, 32250804, 32250805, 32250806, 32250807, 32250808, 32250809, 32250810"
2025-12-15T10:40:49,2025-12-15 10:40:49,Sin sesión,,,,18,HIRIPRO-01,,31.0,3.849,1.0,0.0,0.0,45.0,1.0,24.8,40.8,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,"32250777, 32250778, 32250779, 32250780, 32250781, 32250782, 32250783, 32250784, 32250785, 32250786, 32250787, 32250788, 32250789, 32250790, 32250791, 32250792, 32250793"
2025-12-15T10:40:46,2025-12-15 10:40:46,Sin sesión,,,,18,HIRIPRO-01,,31.0,3.841,1.0,0.0,0.0,44.0,1.0,24.9,41.1,0.0,1.0,1.0,21.0,0.0,0.0,0.0,0.0,"32250760, 32250761, 32250762, 32250763, 32250764, 32250765, 32250766, 32250767, 32250768, 32250769, 32250770, 32250771, 32250772, 32250773, 32250774, 32250775, 32250776"
2025-12-15T10:40:43,2025-12-15 10:40:43,Sin sesión,,,,18,HIRIPRO-01,,30.75,3.827,1.0,0.0,0.0,43.0,1.0,24.8,41.4,0.0,1.0,1.0,21.0,0.0,0.0,0.0,0.0,"32250743, 32250744, 32250745, 32250746, 32250747, 32250748, 32250749, 32250750, 32250751, 32250752, 32250753, 32250754, 32250755, 32250756, 32250757, 32250758, 32250759"
2025-12-15T10:40:40,2025-12-15 10:40:40,Sin sesión,,,,18,HIRIPRO-01,,31.0,3.829,1.0,0.0,0.0,42.0,1.0,24.8,41.4,0.0,1.0,1.0,21.0,0.0,0.0,0.0,0.0,"32250726, 32250727, 32250728, 32250729, 32250730, 32250731, 32250732, 32250733, 32250734, 32250735, 32250736, 32250737, 32250738, 32250739, 32250740, 32250741, 32250742"
2025-12-15T10:40:37,2025-12-15 10:40:37,Sin sesión,,,,18,HIRIPRO-01,,31.0,3.849,1.0,0.0,0.0,41.0,1.0,24.8,41.8,0.0,1.0,1.0,21.0,0.0,0.0,0.0,0.0,"32250709, 32250710, 32250711, 32250712, 32250713, 32250714, 32250715, 32250716, 32250717, 32250718, 32250719, 32250720, 32250721, 32250722, 32250723, 32250724, 32250725"
2025-12-15T10:40:34,2025-12-15 10:40:34,Sin sesión,,,,18,HIRIPRO-01,,31.0,3.836,1.0,0.0,0.0,40.0,1.0,24.8,41.8,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,"32250692, 32250693, 32250694, 32250695, 32250696, 32250697, 32250698, 32250699, 32250700, 32250701, 32250702, 32250703, 32250704, 32250705, 32250706, 32250707, 32250708"
2025-12-15T10:40:31,2025-12-15 10:40:31,Sin sesión,,,,18,HIRIPRO-01,,30.75,3.836,1.0,0.0,0.0,39.0,1.0,24.8,42.1,0.0,1.0,1.0,21.0,0.0,0.0,0.0,0.0,"32250675, 32250676, 32250677, 32250678, 32250679, 32250680, 32250681, 32250682, 32250683, 32250684, 32250685, 32250686, 32250687, 32250688, 32250689, 32250690, 32250691"
2025-12-15T10:40:28,2025-12-15 10:40:28,Sin sesión,,,,18,HIRIPRO-01,,31.0,3.804,1.0,0.0,0.0,38.0,1.0,24.8,42.5,0.0,1.0,1.0,21.0,0.0,0.0,0.0,0.0,"32250658, 32250659, 32250660, 32250661, 32250662, 32250663, 32250664, 32250665, 32250666, 32250667, 32250668, 32250669, 32250670, 32250671, 32250672, 32250673, 32250674"
2025-12-15T10:40:25,2025-12-15 10:40:25,Sin sesión,,,,18,HIRIPRO-01,,31.0,3.788,1.0,0.0,0.0,37.0,1.0,24.8,43.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,"32250641, 32250642, 32250643, 32250644, 32250645, 32250646, 32250647, 32250648, 32250649, 32250650, 32250651, 32250652, 32250653, 32250654, 32250655, 32250656, 32250657"
2025-12-15T10:40:22,2025-12-15 10:40:22,Sin sesión,,,,18,HIRIPRO-01,,30.75,3.806,1.0,0.0,0.0,36.0,1.0,24.8,43.5,0.0,1.0,1.0,21.0,0.0,0.0,0.0,0.0,"32250624, 32250625, 32250626, 32250627, 32250628, 32250629, 32250630, 32250631, 32250632, 32250633, 32250634, 32250635, 32250636, 32250637, 32250638, 32250639, 32250640"
2025-12-15T10:40:19,2025-12-15 10:40:19,Sin sesión,,,,18,HIRIPRO-01,,30.75,3.801,1.0,0.0,0.0,35.0,1.0,24.7,43.8,0.0,1.0,1.0,21.0,0.0,0.0,0.0,0.0,"32250607, 32250608, 32250609, 32250610, 32250611, 32250612, 32250613, 32250614, 32250615, 32250616, 32250617, 32250618, 32250619, 32250620, 32250621, 32250622, 32250623"
2025-12-15T10:40:16,2025-12-15 10:40:16,Sin sesión,,,,18,HIRIPRO-01,,31.0,3.801,1.0,0.0,0.0,34.0,1.0,24.7,43.8,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,"32250590, 32250591, 32250592, 32250593, 32250594, 32250595, 32250596, 32250597, 32250598, 32250599, 32250600, 32250601, 32250602, 32250603, 32250604, 32250605, 32250606"
2025-12-15T10:40:13,2025-12-15 10:40:13,Sin sesión,,,,18,HIRIPRO-01,,31.0,3.801,1.0,0.0,0.0,33.0,1.0,24.7,43.6,0.0,1.0,1.0,21.0,0.0,0.0,0.0,0.0,"32250573, 32250574, 32250575, 32250576, 32250577, 32250578, 32250579, 32250580, 32250581, 32250582, 32250583, 32250584, 32250585, 32250586, 32250587, 32250588, 32250589"
2025-12-15T10:40:10,2025-12-15 10:40:10,Sin sesión,,,,18,HIRIPRO-01,,31.0,3.801,1.0,0.0,0.0,32.0,1.0,24.7,43.3,0.0,1.0,1.0,21.0,0.0,0.0,0.0,0.0,"32250556, 32250557, 32250558, 32250559, 32250560, 32250561, 32250562, 32250563, 32250564, 32250565, 32250566, 32250567, 32250568, 32250569, 32250570, 32250571, 32250572"
2025-12-15T10:40:06,2025-12-15 10:40:06,Sin sesión,,,,18,HIRIPRO-01,,30.75,3.816,1.0,0.0,0.0,31.0,1.0,24.7,42.4,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,"32250539, 32250540, 32250541, 32250542, 32250543, 32250544, 32250545, 32250546, 32250547, 32250548, 32250549, 32250550, 32250551, 32250552, 32250553, 32250554, 32250555"
2025-12-15T10:40:03,2025-12-15 10:40:03,Sin sesión,,,,18,HIRIPRO-01,,31.0,3.821,1.0,0.0,0.0,30.0,1.0,24.7,42.0,0.0,1.0,1.0,21.0,0.0,0.0,0.0,0.0,"32250522, 32250523, 32250524, 32250525, 32250526, 32250527, 32250528, 32250529, 32250530, 32250531, 32250532, 32250533, 32250534, 32250535, 32250536, 32250537, 32250538"
2025-12-15T10:40:00,2025-12-15 10:40:00,Sin sesión,,,,18,HIRIPRO-01,,31.0,3.799,1.0,0.0,0.0,29.0,1.0,24.7,42.3,0.0,1.0,1.0,21.0,0.0,0.0,0.0,0.0,"32250473, 32250474, 32250475, 32250476, 32250477, 32250478, 32250479, 32250480, 32250481, 32250482, 32250483, 32250484, 32250485, 32250486, 32250487, 32250488, 32250489"
2025-12-15T10:39:57,2025-12-15 10:39:57,Sin sesión,,,,18,HIRIPRO-01,,30.75,3.86,1.0,0.0,0.0,28.0,1.0,24.7,42.2,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,"32250456, 32250457, 32250458, 32250459, 32250460, 32250461, 32250462, 32250463, 32250464, 32250465, 32250466, 32250467, 32250468, 32250469, 32250470, 32250471, 32250472"
2025-12-15T10:39:54,2025-12-15 10:39:54,Sin sesión,,,,18,HIRIPRO-01,,31.0,3.825,1.0,0.0,0.0,27.0,1.0,24.7,41.9,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,"32250439, 32250440, 32250441, 32250442, 32250443, 32250444, 32250445, 32250446, 32250447, 32250448, 32250449, 32250450, 32250451, 32250452, 32250453, 32250454, 32250455"
2025-12-15T10:39:51,2025-12-15 10:39:51,Sin sesión,,,,18,HIRIPRO-01,,30.75,3.825,1.0,0.0,0.0,26.0,1.0,24.7,42.1,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,"32250422, 32250423, 32250424, 32250425, 32250426, 32250427, 32250428, 32250429, 32250430, 32250431, 32250432, 32250433, 32250434, 32250435, 32250436, 32250437, 32250438"
2025-12-15T10:39:48,2025-12-15 10:39:48,Sin sesión,,,,18,HIRIPRO-01,,30.75,3.801,1.0,0.0,0.0,25.0,1.0,24.7,42.2,0.0,1.0,1.0,21.0,0.0,0.0,0.0,0.0,"32250405, 32250406, 32250407, 32250408, 32250409, 32250410, 32250411, 32250412, 32250413, 32250414, 32250415, 32250416, 32250417, 32250418, 32250419, 32250420, 32250421"
2025-12-15T10:39:45,2025-12-15 10:39:45,Sin sesión,,,,18,HIRIPRO-01,,30.75,3.771,1.0,0.0,0.0,24.0,1.0,24.7,41.9,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,"32250388, 32250389, 32250390, 32250391, 32250392, 32250393, 32250394, 32250395, 32250396, 32250397, 32250398, 32250399, 32250400, 32250401, 32250402, 32250403, 32250404"
2025-12-15T10:39:42,2025-12-15 10:39:42,Sin sesión,,,,18,HIRIPRO-01,,31.0,3.808,1.0,0.0,0.0,23.0,1.0,24.6,41.4,0.0,1.0,1.0,21.0,0.0,0.0,0.0,0.0,"32250371, 32250372, 32250373, 32250374, 32250375, 32250376, 32250377, 32250378, 32250379, 32250380, 32250381, 32250382, 32250383, 32250384, 32250385, 32250386, 32250387"
2025-12-15T10:39:39,2025-12-15 10:39:39,Sin sesión,,,,18,HIRIPRO-01,,30.75,3.813,1.0,0.0,0.0,22.0,1.0,24.6,40.9,0.0,2.0,1.0,21.0,0.0,0.0,0.0,0.0,"32250354, 32250355, 32250356, 32250357, 32250358, 32250359, 32250360, 32250361, 32250362, 32250363, 32250364, 32250365, 32250366, 32250367, 32250368, 32250369, 32250370"
2025-12-15T10:39:36,2025-12-15 10:39:36,Sin sesión,,,,18,HIRIPRO-01,,31.0,3.837,1.0,0.0,0.0,21.0,1.0,24.6,40.7,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,"32250337, 32250338, 32250339, 32250340, 32250341, 32250342, 32250343, 32250344, 32250345, 32250346, 32250347, 32250348, 32250349, 32250350, 32250351, 32250352, 32250353"
2025-12-15T10:39:33,2025-12-15 10:39:33,Sin sesión,,,,18,HIRIPRO-01,,30.75,3.838,1.0,0.0,0.0,20.0,1.0,24.6,40.6,0.0,1.0,1.0,21.0,0.0,0.0,0.0,0.0,"32250320, 32250321, 32250322, 32250323, 32250324, 32250325, 32250326, 32250327, 32250328, 32250329, 32250330, 32250331, 32250332, 32250333, 32250334, 32250335, 32250336"
2025-12-15T10:39:30,2025-12-15 10:39:30,Sin sesión,,,,18,HIRIPRO-01,,30.75,3.831,1.0,0.0,0.0,19.0,1.0,24.6,40.6,0.0,1.0,1.0,21.0,0.0,0.0,0.0,0.0,"32250303, 32250304, 32250305, 32250306, 32250307, 32250308, 32250309, 32250310, 32250311, 32250312, 32250313, 32250314, 32250315, 32250316, 32250317, 32250318, 32250319"
2025-12-15T10:39:28,2025-12-15 10:39:28,Sin sesión,,,,18,HIRIPRO-01,,30.75,3.831,1.0,0.0,0.0,18.0,1.0,24.6,40.6,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,"32250286, 32250287, 32250288, 32250289, 32250290, 32250291, 32250292, 32250293, 32250294, 32250295, 32250296, 32250297, 32250298, 32250299, 32250300, 32250301, 32250302"
2025-12-15T10:39:25,2025-12-15 10:39:25,Sin sesión,,,,18,HIRIPRO-01,,30.75,3.831,1.0,0.0,0.0,17.0,1.0,24.6,40.9,0.0,1.0,1.0,21.0,0.0,0.0,0.0,0.0,"32250261, 32250262, 32250263, 32250264, 32250265, 32250266, 32250267, 32250268, 32250269, 32250270, 32250271, 32250272, 32250273, 32250274, 32250275, 32250276, 32250277"
2025-12-15T10:39:21,2025-12-15 10:39:21,Sin sesión,,,,18,HIRIPRO-01,,30.75,3.851,1.0,0.0,0.0,16.0,1.0,24.6,41.1,0.0,1.0,1.0,21.0,0.0,0.0,0.0,0.0,"32250244, 32250245, 32250246, 32250247, 32250248, 32250249, 32250250, 32250251, 32250252, 32250253, 32250254, 32250255, 32250256, 32250257, 32250258, 32250259, 32250260"
2025-12-15T10:39:18,2025-12-15 10:39:18,Sin sesión,,,,18,HIRIPRO-01,,31.0,3.83,1.0,0.0,0.0,15.0,1.0,24.6,41.1,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,"32250227, 32250228, 32250229, 32250230, 32250231, 32250232, 32250233, 32250234, 32250235, 32250236, 32250237, 32250238, 32250239, 32250240, 32250241, 32250242, 32250243"
2025-12-15T10:39:15,2025-12-15 10:39:15,Sin sesión,,,,18,HIRIPRO-01,,30.75,3.823,1.0,0.0,0.0,14.0,1.0,24.6,41.2,0.0,1.0,1.0,21.0,0.0,0.0,0.0,0.0,"32250210, 32250211, 32250212, 32250213, 32250214, 32250215, 32250216, 32250217, 32250218, 32250219, 32250220, 32250221, 32250222, 32250223, 32250224, 32250225, 32250226"
2025-12-15T10:39:12,2025-12-15 10:39:12,Sin sesión,,,,18,HIRIPRO-01,,30.75,3.838,1.0,0.0,0.0,13.0,1.0,24.6,41.3,0.0,1.0,1.0,21.0,0.0,0.0,0.0,0.0,"32250193, 32250194, 32250195, 32250196, 32250197, 32250198, 32250199, 32250200, 32250201, 32250202, 32250203, 32250204, 32250205, 32250206, 32250207, 32250208, 32250209"
2025-12-15T10:39:09,2025-12-15 10:39:09,Sin sesión,,,,18,HIRIPRO-01,,30.75,3.809,1.0,0.0,0.0,12.0,1.0,24.6,41.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,"32250176, 32250177, 32250178, 32250179, 32250180, 32250181, 32250182, 32250183, 32250184, 32250185, 32250186, 32250187, 32250188, 32250189, 32250190, 32250191, 32250192"
2025-12-15T10:39:06,2025-12-15 10:39:06,Sin sesión,,,,18,HIRIPRO-01,,30.75,3.751,1.0,0.0,0.0,11.0,1.0,24.6,41.2,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,"32250159, 32250160, 32250161, 32250162, 32250163, 32250164, 32250165, 32250166, 32250167, 32250168, 32250169, 32250170, 32250171, 32250172, 32250173, 32250174, 32250175"
2025-12-15T10:39:03,2025-12-15 10:39:03,Sin sesión,,,,18,HIRIPRO-01,,30.75,3.847,1.0,0.0,0.0,10.0,1.0,24.6,41.3,0.0,1.0,1.0,21.0,0.0,0.0,0.0,0.0,"32250142, 32250143, 32250144, 32250145, 32250146, 32250147, 32250148, 32250149, 32250150, 32250151, 32250152, 32250153, 32250154, 32250155, 32250156, 32250157, 32250158"
2025-12-15T10:39:00,2025-12-15 10:39:00,Sin sesión,,,,18,HIRIPRO-01,,30.75,3.839,1.0,0.0,0.0,9.0,1.0,24.6,41.4,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,"32250125, 32250126, 32250127, 32250128, 32250129, 32250130, 32250131, 32250132, 32250133, 32250134, 32250135, 32250136, 32250137, 32250138, 32250139, 32250140, 32250141"
2025-12-15T10:38:57,2025-12-15 10:38:57,Sin sesión,,,,18,HIRIPRO-01,,30.75,3.869,1.0,0.0,0.0,8.0,1.0,24.5,41.7,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,"32250108, 32250109, 32250110, 32250111, 32250112, 32250113, 32250114, 32250115, 32250116, 32250117, 32250118, 32250119, 32250120, 32250121, 32250122, 32250123, 32250124"
2025-12-15T10:38:54,2025-12-15 10:38:54,Sin sesión,,,,18,HIRIPRO-01,,30.75,3.832,1.0,0.0,0.0,7.0,1.0,24.5,41.6,0.0,1.0,1.0,21.0,0.0,0.0,0.0,0.0,"32250091, 32250092, 32250093, 32250094, 32250095, 32250096, 32250097, 32250098, 32250099, 32250100, 32250101, 32250102, 32250103, 32250104, 32250105, 32250106, 32250107"
2025-12-15T10:38:51,2025-12-15 10:38:51,Sin sesión,,,,18,HIRIPRO-01,,30.75,3.806,1.0,0.0,0.0,6.0,1.0,24.5,41.2,0.0,1.0,1.0,21.0,0.0,0.0,0.0,0.0,"32250074, 32250075, 32250076, 32250077, 32250078, 32250079, 32250080, 32250081, 32250082, 32250083, 32250084, 32250085, 32250086, 32250087, 32250088, 32250089, 32250090"
2025-12-15T10:38:48,2025-12-15 10:38:48,Sin sesión,,,,18,HIRIPRO-01,,30.75,3.851,1.0,0.0,0.0,5.0,1.0,24.5,41.1,0.0,1.0,1.0,21.0,0.0,0.0,0.0,0.0,"32250057, 32250058, 32250059, 32250060, 32250061, 32250062, 32250063, 32250064, 32250065, 32250066, 32250067, 32250068, 32250069, 32250070, 32250071, 32250072, 32250073"
