fecha,fecha_insercion,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,A01NYUB [Distancia (m)],DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],LIQ-136 [Profundidad (m)],SHT40 [Grados celcius (°C)],SHT40 [Humedad (%)],SIM7600G [Intensidad señal telefónica (Adimensional)]
2025-11-21 11:37:32,2025-11-21T22:27:29,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,35.5,7.96,1.04,28.62,38.04,24.0
2025-11-21 12:07:29,2025-11-21T22:27:29,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,36.25,7.96,1.06,29.68,37.54,24.0
2025-11-21 12:37:22,2025-11-21T22:27:29,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,35.75,7.98,1.05,30.2,35.73,24.0
2025-11-21 13:07:16,2025-11-21T22:27:45,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,34.75,7.97,1.05,29.46,34.82,24.0
2025-11-21 13:37:09,2025-11-21T22:28:44,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,33.5,7.97,1.05,29.42,36.09,24.0
2025-11-21 14:07:05,2025-11-21T22:28:51,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,33.5,7.97,1.05,29.96,33.91,24.0
2025-11-21 14:37:01,2025-11-21T22:28:51,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,33.75,7.95,1.05,30.02,34.46,24.0
2025-11-21 15:06:57,2025-11-21T22:28:51,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,34.5,7.98,1.05,30.58,34.1,24.0
2025-11-21 15:36:54,2025-11-21T22:29:37,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,35.5,7.98,1.05,30.28,33.48,24.0
2025-11-21 16:06:51,2025-11-21T22:30:09,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,36.25,7.98,1.05,30.32,34.68,24.0
2025-11-21 16:36:46,2025-11-21T22:30:09,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,36.5,7.96,1.05,30.57,33.99,24.0
2025-11-21 17:06:44,2025-11-21T22:30:09,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,37.25,7.95,1.06,29.92,34.53,24.0
2025-11-21 17:36:40,2025-11-21T22:30:09,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,37.5,7.98,1.06,29.48,33.65,24.0
2025-11-21 18:06:36,2025-11-21T22:31:04,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,37.25,7.98,1.06,28.87,35.69,24.0
2025-11-21 18:36:31,2025-11-21T22:31:21,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,37.0,7.98,1.06,28.23,37.42,24.0
2025-11-21 19:06:28,2025-11-21T22:31:21,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,36.5,7.98,1.06,27.4,37.92,24.0
2025-11-21 19:36:19,2025-11-21T22:31:21,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,34.25,7.97,1.06,25.74,40.44,24.0
2025-11-21 20:06:09,2025-11-21T22:31:21,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,30.5,7.93,1.06,23.53,43.41,24.0
2025-11-21 20:35:54,2025-11-21T22:32:34,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,25.75,7.92,1.05,22.43,45.67,24.0
2025-11-21 21:05:44,2025-11-21T22:32:35,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,23.5,7.91,1.06,22.29,41.68,24.0
2025-11-22 09:46:29,2025-11-22T23:42:08,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,26.25,7.92,1.05,24.36,42.66,31.0
2025-11-22 10:16:31,2025-11-22T23:42:35,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,30.25,7.95,1.06,26.44,35.48,31.0
2025-11-22 11:16:34,2025-11-22T23:42:36,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,36.25,7.96,1.07,29.56,33.62,31.0
2025-11-22 11:46:28,2025-11-22T23:42:38,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,35.5,7.94,1.07,30.4,31.85,31.0
2025-11-22 12:46:17,2025-11-22T23:42:51,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,34.75,7.94,1.07,29.81,32.66,31.0
2025-11-22 13:16:10,2025-11-22T23:43:20,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,33.25,7.98,1.07,29.18,32.13,31.0
2025-11-22 14:16:00,2025-11-22T23:43:44,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,33.0,7.98,1.07,29.18,32.79,31.0
2025-11-22 14:45:56,2025-11-22T23:44:11,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,33.5,7.98,1.07,29.73,30.84,31.0
2025-11-22 15:45:50,2025-11-22T23:44:11,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,34.75,7.97,1.07,29.65,34.12,31.0
2025-11-22 16:45:43,2025-11-22T23:44:45,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,36.0,7.98,1.07,29.12,37.74,31.0
2025-11-22 17:15:39,2025-11-22T23:44:45,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,36.5,7.98,1.07,28.8,38.85,31.0
2025-11-22 18:15:29,2025-11-22T23:45:12,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,36.0,7.98,1.07,27.85,37.14,31.0
2025-11-22 21:14:41,2025-11-22T23:45:54,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,24.5,7.95,1.07,23.88,35.69,31.0
2025-11-22 21:50:22,2025-11-23T11:47:01,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,23.25,7.94,1.07,20.75,56.81,31.0
2025-11-22 23:19:54,2025-11-23T11:48:05,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,17.75,7.91,1.06,16.71,71.48,31.0
2025-11-22 23:49:47,2025-11-23T11:48:05,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,16.75,7.95,1.07,15.93,72.81,31.0
2025-11-23 01:19:24,2025-11-23T11:48:28,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,13.75,7.92,1.06,13.72,80.86,31.0
2025-11-23 02:19:11,2025-11-23T11:49:01,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,12.75,7.9,1.07,12.71,82.16,31.0
2025-11-23 04:18:44,2025-11-23T11:49:21,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,10.75,7.92,1.06,11.14,89.43,31.0
2025-11-23 04:48:38,2025-11-23T11:49:38,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,10.25,7.92,1.06,11.54,92.97,31.0
2025-11-23 05:18:34,2025-11-23T11:50:19,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,10.5,7.92,1.06,10.47,87.04,31.0
2025-11-23 06:48:15,2025-11-23T11:50:31,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,9.5,7.9,1.06,10.66,91.41,31.0
2025-11-23 07:18:10,2025-11-23T11:50:51,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,10.0,7.92,1.06,11.92,89.32,31.0
2025-11-23 08:18:08,2025-11-23T11:51:03,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,14.0,7.91,1.05,16.17,75.88,31.0
2025-11-23 09:54:20,2025-11-23T23:42:14,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,26.0,7.94,1.06,22.64,50.01,24.0
2025-11-23 10:24:24,2025-11-23T23:42:28,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,30.25,7.94,1.06,24.62,47.02,24.0
2025-11-23 10:54:27,2025-11-23T23:43:36,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,33.75,7.94,1.06,26.71,45.21,24.0
2025-11-23 11:24:22,2025-11-23T23:42:44,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,33.75,7.94,1.07,26.57,46.07,24.0
2025-11-23 12:54:04,2025-11-23T23:43:24,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,31.75,7.96,1.06,27.99,43.44,24.0
2025-11-23 13:24:00,2025-11-23T23:43:36,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,32.5,7.94,1.06,28.97,40.26,24.0
2025-11-23 14:23:49,2025-11-23T23:43:49,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,31.25,7.98,1.06,26.18,47.79,24.0
2025-11-23 14:53:42,2025-11-23T23:44:18,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,30.75,7.97,1.06,26.38,49.21,24.0
2025-11-23 15:53:33,2025-11-23T23:44:42,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,32.0,7.98,1.06,26.51,48.41,24.0
