fecha,fecha_insercion,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,A01NYUB [Distancia (m)],DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],LIQ-136 [Profundidad (m)],SHT40 [Grados celcius (°C)],SHT40 [Humedad (%)],SIM7600G [Intensidad señal telefónica (Adimensional)]
2025-09-03 17:25:13,2025-10-22T15:10:22,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",1.72,28.0,8.14,0.0,21.45,45.67,26.0
2025-10-08 17:16:40,2025-10-22T15:10:22,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.0,23.25,8.13,0.0,21.99,40.42,24.0
2025-10-22 16:59:43,2025-10-22T17:01:35,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.0,33.75,8.14,0.0,27.99,62.24,23.0
2025-10-22 17:04:02,2025-10-22T17:06:25,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.0,33.75,8.16,0.0,27.58,44.99,29.0
2025-10-22 17:40:23,2025-10-22T17:43:53,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.99,31.0,8.14,0.53,24.78,47.25,29.0
2025-10-22 17:40:59,2025-10-22T21:44:57,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.98,31.0,8.15,0.52,24.68,46.6,31.0
2025-10-22 17:46:06,2025-10-22T21:45:25,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.98,32.0,19.81,0.53,24.09,47.82,31.0
2025-10-22 17:56:02,2025-10-22T21:45:48,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.96,31.75,19.81,0.53,23.38,49.83,31.0
2025-10-22 18:25:51,2025-10-22T21:45:48,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.95,29.0,8.05,0.53,22.58,51.16,31.0
2025-10-22 18:55:41,2025-10-22T21:45:48,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.95,27.0,8.05,0.54,20.86,56.28,31.0
2025-10-22 19:25:30,2025-10-22T21:45:55,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.45,24.75,8.05,0.53,19.4,59.85,31.0
2025-10-22 19:55:15,2025-10-22T21:46:22,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.96,21.0,8.05,0.53,18.09,63.49,31.0
2025-10-22 20:25:04,2025-10-22T21:46:54,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.97,19.0,8.05,0.52,17.09,63.06,31.0
2025-10-22 20:54:54,2025-10-22T21:46:55,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.95,18.25,8.05,0.53,17.08,63.27,31.0
2025-10-22 21:24:47,2025-10-22T21:46:55,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.96,17.75,8.05,0.54,17.37,59.67,31.0
2025-10-22 21:57:16,2025-10-23T09:32:09,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.96,17.5,8.05,0.54,16.59,64.98,30.0
2025-10-22 22:27:08,2025-10-23T09:32:10,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.95,16.5,8.05,0.53,16.03,64.49,30.0
2025-10-22 22:57:02,2025-10-23T09:32:10,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.95,16.0,8.05,0.54,15.66,65.88,30.0
2025-10-22 23:26:53,2025-10-23T09:32:12,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.96,15.5,8.05,0.54,15.35,70.52,30.0
2025-10-22 23:56:46,2025-10-23T09:32:19,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.95,15.0,8.05,0.54,14.14,72.69,30.0
2025-10-23 00:26:37,2025-10-23T09:33:10,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.95,13.75,8.05,0.54,13.18,76.32,30.0
2025-10-23 00:56:28,2025-10-23T09:33:10,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.95,13.0,8.05,0.54,12.18,82.86,30.0
2025-10-23 01:26:21,2025-10-23T09:33:11,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.95,12.75,8.05,0.54,12.72,79.88,30.0
2025-10-23 01:56:14,2025-10-23T09:33:14,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.95,12.0,8.05,0.54,11.65,85.77,30.0
2025-10-23 02:26:05,2025-10-23T09:33:18,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.95,11.25,8.05,0.54,11.0,86.92,30.0
2025-10-23 02:55:57,2025-10-23T09:34:05,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.95,11.0,8.05,0.54,10.57,87.51,30.0
2025-10-23 03:25:50,2025-10-23T09:34:05,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.95,11.0,8.05,0.54,11.9,85.26,30.0
2025-10-23 03:55:44,2025-10-23T09:34:06,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.95,11.25,8.05,0.54,11.02,87.96,30.0
2025-10-23 04:25:34,2025-10-23T09:34:06,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.95,11.0,8.05,0.54,11.02,86.22,30.0
