fecha,fecha_insercion,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,A01NYUB [Distancia (m)],DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],LIQ-136 [Profundidad (m)],SHT40 [Grados celcius (°C)],SHT40 [Humedad (%)],SIM7600G [Intensidad señal telefónica (Adimensional)]
2025-11-02 15:48:37,2025-11-02T21:18:39,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",0.0,34.75,7.48,0.76,29.16,42.94,21.0
2025-11-02 16:18:30,2025-11-02T21:18:44,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",0.0,35.25,7.47,0.76,29.31,41.96,21.0
2025-11-02 16:48:23,2025-11-02T21:18:48,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",0.0,34.75,7.49,0.76,29.08,42.98,21.0
2025-11-02 17:18:13,2025-11-02T21:18:52,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",0.0,33.5,7.47,0.76,28.21,45.09,21.0
2025-11-02 17:48:01,2025-11-02T21:18:57,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",0.0,31.5,7.48,0.76,28.26,44.13,21.0
2025-11-02 18:17:50,2025-11-02T21:19:01,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",0.0,30.0,7.48,0.76,27.76,45.28,21.0
2025-11-02 18:47:40,2025-11-02T21:19:06,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",0.0,29.0,7.46,0.76,27.05,45.71,21.0
2025-11-02 19:17:32,2025-11-02T21:19:10,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",0.0,28.0,7.47,0.76,25.96,46.66,21.0
2025-11-02 19:47:21,2025-11-02T21:19:15,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.17,26.75,7.46,0.76,24.05,54.41,21.0
2025-11-02 20:17:10,2025-11-02T21:19:19,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",0.0,24.25,7.44,0.76,21.44,58.74,21.0
2025-11-02 20:46:59,2025-11-02T21:19:23,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",0.0,22.0,7.42,0.75,19.55,63.78,21.0
2025-11-02 21:16:48,2025-11-02T21:19:27,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",0.0,20.25,7.43,0.76,18.68,66.22,21.0
2025-11-02 21:48:58,2025-11-03T09:17:42,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.17,19.0,7.41,0.76,17.72,65.98,21.0
2025-11-02 22:18:48,2025-11-03T09:17:46,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.16,17.75,7.4,0.76,16.82,67.7,21.0
2025-11-02 22:48:40,2025-11-03T09:17:51,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.17,17.0,7.41,0.76,16.16,70.05,21.0
2025-11-02 23:18:31,2025-11-03T09:17:56,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.16,16.0,7.4,0.76,15.55,73.53,21.0
2025-11-02 23:48:24,2025-11-03T09:18:00,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.17,15.5,7.4,0.75,15.15,74.95,21.0
2025-11-03 00:18:15,2025-11-03T09:18:05,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.17,15.0,7.39,0.76,15.07,73.97,21.0
2025-11-03 00:48:08,2025-11-03T09:18:09,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.17,14.5,7.39,0.75,15.02,76.36,21.0
2025-11-03 01:18:02,2025-11-03T09:18:13,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.16,14.0,7.4,0.76,14.6,75.83,21.0
2025-11-03 01:47:54,2025-11-03T09:18:17,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.16,13.5,7.38,0.76,13.58,77.28,21.0
2025-11-03 02:17:47,2025-11-03T09:18:22,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.17,13.25,7.39,0.76,13.23,79.57,21.0
2025-11-03 02:47:39,2025-11-03T09:18:26,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.17,12.75,7.39,0.76,12.9,77.65,21.0
2025-11-03 03:17:32,2025-11-03T09:18:31,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.16,12.5,7.38,0.76,12.72,80.77,21.0
2025-11-03 03:47:24,2025-11-03T09:18:35,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.16,12.25,7.38,0.76,12.5,77.48,21.0
2025-11-03 04:17:19,2025-11-03T09:18:39,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.17,12.0,7.38,0.76,12.27,78.17,21.0
2025-11-03 04:47:13,2025-11-03T09:18:43,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.16,12.0,7.38,0.75,11.89,78.64,21.0
2025-11-03 05:17:06,2025-11-03T09:18:48,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.16,12.0,7.37,0.75,11.23,79.8,21.0
2025-11-03 05:46:58,2025-11-03T09:18:52,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.16,11.75,7.38,0.75,11.72,79.3,21.0
2025-11-03 06:16:51,2025-11-03T09:18:56,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.17,11.5,7.38,0.75,11.91,82.48,21.0
2025-11-03 06:46:45,2025-11-03T09:19:00,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.16,11.75,7.38,0.75,11.81,82.47,21.0
2025-11-03 07:16:38,2025-11-03T09:19:05,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.17,11.75,7.39,0.75,11.86,81.99,21.0
