fecha,fecha_insercion,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,A01NYUB [Distancia (m)],DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],LIQ-136 [Profundidad (m)],SHT40 [Grados celcius (°C)],SHT40 [Humedad (%)],SIM7600G [Intensidad señal telefónica (Adimensional)]
2025-11-06 19:44:16,2025-11-06T21:16:10,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.17,18.0,7.64,0.75,15.96,67.21,24.0
2025-11-06 20:14:07,2025-11-06T21:16:14,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.17,16.75,7.63,0.75,15.1,69.43,24.0
2025-11-06 20:43:58,2025-11-06T21:16:19,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.17,16.0,7.62,0.75,14.37,75.48,24.0
2025-11-06 21:13:50,2025-11-06T21:16:23,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.17,14.75,7.61,0.75,13.87,77.14,24.0
2025-11-06 21:45:54,2025-11-07T09:14:37,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.17,14.5,7.61,0.75,13.46,80.66,24.0
2025-11-06 22:15:46,2025-11-07T09:14:41,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.17,13.75,7.61,0.75,13.37,81.86,24.0
2025-11-06 22:45:40,2025-11-07T09:14:45,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.17,13.5,7.61,0.75,12.79,82.43,24.0
2025-11-06 23:15:31,2025-11-07T09:14:50,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.17,13.25,7.61,0.75,12.6,81.55,24.0
2025-11-06 23:45:25,2025-11-07T09:14:54,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.17,13.0,7.59,0.75,12.44,81.75,24.0
2025-11-07 00:15:17,2025-11-07T09:14:58,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.17,13.0,7.59,0.75,12.43,79.57,24.0
2025-11-07 00:45:10,2025-11-07T09:15:03,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.17,13.0,7.6,0.75,12.4,79.92,24.0
2025-11-07 01:15:03,2025-11-07T09:15:07,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.17,12.75,7.59,0.75,12.21,76.33,24.0
2025-11-07 01:44:56,2025-11-07T09:15:11,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.17,12.5,7.58,0.75,12.09,78.03,24.0
2025-11-07 02:14:49,2025-11-07T09:15:16,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.17,12.25,7.61,0.75,11.9,79.53,24.0
2025-11-07 02:44:41,2025-11-07T09:15:20,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.17,12.0,7.6,0.75,11.74,81.11,24.0
2025-11-07 03:14:33,2025-11-07T09:15:24,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.17,11.75,7.58,0.75,11.76,81.2,24.0
2025-11-07 03:44:27,2025-11-07T09:15:29,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.17,11.5,7.57,0.75,11.59,80.02,24.0
2025-11-07 04:14:17,2025-11-07T09:15:33,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.17,11.25,7.58,0.75,11.12,82.52,24.0
2025-11-07 04:44:09,2025-11-07T09:15:37,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.17,10.5,7.57,0.75,10.21,84.34,24.0
2025-11-07 05:14:02,2025-11-07T09:15:41,Sin sesión,,,,14,LVAG-02,"Estación de Nivel de Agua para Línea Base, Batuco",1.17,10.0,7.55,0.75,9.65,83.57,24.0
