fecha,fecha_insercion,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,A01NYUB [Distancia (m)],DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],LIQ-136 [Profundidad (m)],SHT40 [Grados celcius (°C)],SHT40 [Humedad (%)],SIM7600G [Intensidad señal telefónica (Adimensional)]
2025-10-27 17:35:58,2025-10-27T21:07:27,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.98,25.0,8.05,0.5,21.23,60.27,30.0
2025-10-27 18:05:49,2025-10-27T21:07:31,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.97,23.75,8.05,0.5,20.41,60.69,30.0
2025-10-27 18:35:40,2025-10-27T21:07:36,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.96,22.5,8.05,0.5,19.87,63.69,30.0
2025-10-27 19:05:31,2025-10-27T21:07:40,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.98,22.0,8.05,0.5,20.1,60.2,30.0
2025-10-27 19:35:21,2025-10-27T21:07:45,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.97,21.75,8.05,0.5,19.6,63.26,30.0
2025-10-27 20:05:14,2025-10-27T21:07:50,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.98,20.25,8.05,0.5,18.23,65.42,30.0
2025-10-27 20:35:05,2025-10-27T21:07:55,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.97,19.0,8.04,0.5,17.74,65.93,30.0
2025-10-27 21:04:57,2025-10-27T21:07:59,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.98,18.25,8.05,0.5,17.38,66.31,30.0
2025-10-28 09:41:17,2025-10-28T21:09:18,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.97,21.5,8.03,0.5,15.84,83.32,31.0
2025-10-28 10:11:08,2025-10-28T21:09:22,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.97,20.75,8.05,0.5,16.29,79.61,31.0
2025-10-28 10:41:03,2025-10-28T21:09:27,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.97,21.75,8.04,0.5,17.95,69.17,31.0
2025-10-28 11:11:00,2025-10-28T21:09:31,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.98,23.5,8.05,0.5,19.0,64.94,31.0
2025-10-28 11:40:55,2025-10-28T21:09:35,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.96,24.5,8.05,0.5,20.06,61.03,31.0
