fecha,fecha_insercion,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,A01NYUB [Distancia (m)],DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],LIQ-136 [Profundidad (m)],SHT40 [Grados celcius (°C)],SHT40 [Humedad (%)],SIM7600G [Intensidad señal telefónica (Adimensional)]
2025-10-24 19:21:44,2025-10-24T21:24:13,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,21.0,7.9,1.06,15.5,55.64,26.0
2025-10-24 19:51:32,2025-10-24T21:24:17,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,17.25,7.89,1.06,14.09,61.0,26.0
2025-10-24 20:21:23,2025-10-24T21:24:21,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,15.25,7.89,1.06,13.43,58.78,26.0
2025-10-24 20:51:16,2025-10-24T21:24:26,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,14.5,7.86,1.06,13.35,58.31,26.0
2025-10-24 21:21:10,2025-10-24T21:24:30,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,14.0,7.89,1.06,13.08,58.39,26.0
2025-10-24 21:54:02,2025-10-25T09:23:13,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,13.75,7.89,1.06,12.98,58.01,31.0
2025-10-24 22:23:56,2025-10-25T09:23:18,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,13.5,7.89,1.06,12.82,58.93,31.0
2025-10-24 22:53:50,2025-10-25T09:23:22,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,13.25,7.86,1.06,12.21,61.0,31.0
2025-10-24 23:23:44,2025-10-25T09:23:27,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,12.75,7.85,1.07,11.68,65.08,31.0
2025-10-24 23:53:37,2025-10-25T09:23:31,Sin sesión,,,,14,LVAG-03,"Estación de Nivel de Agua para Línea Base, Caren",0.0,12.25,7.84,1.06,11.38,64.37,31.0
