fecha,fecha_insercion,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,A01NYUB [Distancia (m)],DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],LIQ-136 [Profundidad (m)],SHT40 [Grados celcius (°C)],SHT40 [Humedad (%)],SIM7600G [Intensidad señal telefónica (Adimensional)]
2025-10-25 04:03:43,2025-10-25T09:05:20,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.96,10.0,8.04,0.53,9.67,77.71,30.0
2025-10-25 04:33:35,2025-10-25T09:05:25,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.96,9.5,8.05,0.53,9.14,82.32,30.0
2025-10-25 05:03:28,2025-10-25T09:05:30,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.96,8.75,8.03,0.53,8.36,82.05,30.0
2025-10-25 05:33:19,2025-10-25T09:05:35,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.96,8.0,8.03,0.53,7.64,86.11,30.0
2025-10-25 06:03:11,2025-10-25T09:05:44,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.96,7.5,8.04,0.53,8.16,84.63,30.0
2025-10-25 06:33:05,2025-10-25T09:05:50,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.97,7.5,8.03,0.52,6.59,88.82,30.0
2025-10-25 07:02:59,2025-10-25T09:05:56,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.96,6.75,8.04,0.53,7.29,91.69,30.0
2025-10-25 07:32:54,2025-10-25T09:06:01,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.96,7.75,8.05,0.53,9.35,83.03,30.0
2025-10-25 08:02:55,2025-10-25T09:06:05,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.97,11.5,8.05,0.52,9.97,82.05,30.0
2025-10-25 08:32:55,2025-10-25T09:06:11,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.97,15.0,8.05,0.52,11.83,77.94,30.0
2025-10-25 09:02:57,2025-10-25T09:06:16,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.97,19.0,8.05,0.53,13.0,72.3,30.0
2025-10-25 09:35:59,2025-10-25T21:04:19,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.97,19.5,8.05,0.53,13.55,63.88,31.0
2025-10-25 21:39:10,2025-10-26T09:07:19,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.96,19.0,8.05,0.53,16.99,61.47,31.0
2025-10-25 22:09:00,2025-10-26T09:07:24,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.97,17.5,8.05,0.53,16.1,67.94,31.0
2025-10-25 22:38:50,2025-10-26T09:07:28,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.96,15.75,8.05,0.52,14.4,66.37,31.0
2025-10-25 23:08:40,2025-10-26T09:07:32,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.97,14.25,8.05,0.52,13.56,70.15,31.0
2025-10-25 23:38:32,2025-10-26T09:07:37,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.96,13.25,8.05,0.52,12.1,72.17,31.0
2025-10-26 00:08:24,2025-10-26T09:07:41,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.96,12.25,8.05,0.52,12.18,77.94,31.0
2025-10-26 00:38:17,2025-10-26T09:07:45,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.96,11.5,8.05,0.52,10.92,78.39,31.0
2025-10-26 01:08:08,2025-10-26T09:07:50,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.97,11.0,8.05,0.52,10.49,80.81,31.0
2025-10-26 01:38:00,2025-10-26T09:07:54,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.97,10.25,8.05,0.52,9.81,81.18,31.0
2025-10-26 02:07:51,2025-10-26T09:07:58,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.96,9.75,8.02,0.52,9.73,87.63,31.0
2025-10-26 02:37:44,2025-10-26T09:08:03,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.97,9.5,8.04,0.52,9.09,82.28,31.0
2025-10-26 03:07:35,2025-10-26T09:08:07,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.97,9.0,8.04,0.52,9.39,84.31,31.0
2025-10-26 03:37:28,2025-10-26T09:08:12,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.96,9.0,8.03,0.52,9.21,88.0,31.0
2025-10-26 04:07:19,2025-10-26T09:08:16,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.97,8.5,8.05,0.52,8.59,88.01,31.0
2025-10-26 04:37:10,2025-10-26T09:08:20,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.96,8.25,8.04,0.52,8.71,91.4,31.0
2025-10-26 05:07:03,2025-10-26T09:08:25,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.96,8.0,8.03,0.52,7.71,91.13,31.0
2025-10-26 05:36:57,2025-10-26T09:08:29,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.97,7.75,8.04,0.52,7.88,88.6,31.0
2025-10-26 06:06:50,2025-10-26T09:08:34,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.96,7.25,8.03,0.52,7.14,92.21,31.0
2025-10-26 06:36:40,2025-10-26T09:08:38,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.96,7.0,8.03,0.52,7.42,94.77,31.0
2025-10-26 07:06:31,2025-10-26T09:08:42,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.96,7.0,8.04,0.52,6.81,92.91,31.0
2025-10-26 07:36:27,2025-10-26T09:08:46,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.97,8.75,8.03,0.52,9.88,84.7,31.0
2025-10-26 08:06:31,2025-10-26T09:08:51,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.97,13.75,8.04,0.52,13.43,76.18,31.0
2025-10-26 08:36:32,2025-10-26T09:08:55,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.98,17.75,8.03,0.52,13.02,78.27,31.0
2025-10-26 09:06:31,2025-10-26T09:08:59,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.97,20.0,8.05,0.52,13.91,71.94,31.0
2025-10-26 09:38:45,2025-10-26T21:06:44,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.97,20.5,8.05,0.52,14.31,67.02,31.0
2025-10-26 10:08:36,2025-10-26T21:06:49,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.97,19.5,8.05,0.52,14.89,66.02,31.0
2025-10-26 10:38:29,2025-10-26T21:06:54,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.97,20.0,8.05,0.52,16.05,58.65,31.0
2025-10-26 11:08:27,2025-10-26T21:06:58,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.97,22.25,8.05,0.52,16.78,56.73,31.0
2025-10-26 11:38:21,2025-10-26T21:07:03,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.97,23.5,8.05,0.52,18.53,51.42,31.0
2025-10-26 12:08:17,2025-10-26T21:07:08,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.97,25.5,8.05,0.52,20.29,45.01,31.0
2025-10-26 12:38:12,2025-10-26T21:07:13,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.97,26.75,8.05,0.52,20.8,49.11,31.0
2025-10-26 13:08:07,2025-10-26T21:07:17,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.97,28.25,8.05,0.52,22.14,48.06,31.0
2025-10-26 13:38:01,2025-10-26T21:07:21,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.97,29.25,8.05,0.52,23.12,42.75,31.0
2025-10-26 14:07:57,2025-10-26T21:07:26,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.96,30.0,8.05,0.52,23.59,45.97,31.0
2025-10-26 14:37:52,2025-10-26T21:07:30,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.97,31.5,8.05,0.52,25.01,35.78,31.0
2025-10-26 15:07:48,2025-10-26T21:07:35,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.97,33.25,8.05,0.51,25.2,37.6,31.0
2025-10-26 15:37:41,2025-10-26T21:07:39,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.96,33.75,8.05,0.51,25.67,42.68,31.0
2025-10-26 16:07:35,2025-10-26T21:07:44,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.97,34.75,8.05,0.51,26.17,37.87,31.0
