fecha,fecha_insercion,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,DS18B20 [Grados celcius (°C)],DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],ENV-20-EC-K1.0 [Electroconductividad ambiental (uS/cm)],ENV-20-pH [pH ambiental (pH)],SIM7600G [Intensidad señal telefónica (Adimensional)]
2025-12-08T10:42:12,2025-12-08 10:42:54,Sin sesión,,,,13,AGUA-02,,20.38,28.75,12.18,1293.0,7.6,22.0
2025-12-08T11:43:09,2025-12-08 11:43:52,Sin sesión,,,,13,AGUA-02,,19.94,31.0,12.2,1307.0,7.7,22.0
2025-12-08T12:44:07,2025-12-08 12:44:58,Sin sesión,,,,13,AGUA-02,,20.75,33.5,12.24,1304.0,5.6,20.0
2025-12-08T13:45:20,2025-12-08 13:46:11,Sin sesión,,,,13,AGUA-02,,22.38,37.25,12.25,1388.0,5.56,17.0
2025-12-08T14:46:29,2025-12-08 14:47:11,Sin sesión,,,,13,AGUA-02,,22.94,41.75,12.27,1401.0,5.79,22.0
2025-12-08T15:47:35,2025-12-08 15:48:26,Sin sesión,,,,13,AGUA-02,,24.38,45.25,12.28,1685.0,6.33,20.0
2025-12-08T16:48:32,2025-12-08 16:49:14,Sin sesión,,,,13,AGUA-02,,24.75,44.25,12.3,1679.0,7.03,21.0
2025-12-08T17:49:12,2025-12-08 17:50:03,Sin sesión,,,,13,AGUA-02,,24.94,41.5,12.3,1680.0,7.51,19.0
2025-12-08T18:49:50,2025-12-08 19:52:56,Sin sesión,,,,13,AGUA-02,,25.12,35.5,12.27,1657.0,7.74,8.0
2025-12-08T19:51:26,2025-12-08 19:53:07,Sin sesión,,,,13,AGUA-02,,23.12,32.0,12.28,1636.0,7.97,8.0
2025-12-08T20:53:03,2025-12-08 20:54:04,Sin sesión,,,,13,AGUA-02,,22.88,29.5,12.24,1612.0,8.05,8.0
2025-12-08T21:54:11,2025-12-08 21:54:56,Sin sesión,,,,13,AGUA-02,,22.75,27.75,12.24,1609.0,8.04,22.0
2025-12-08T22:54:54,2025-12-08 22:55:39,Sin sesión,,,,13,AGUA-02,,22.38,25.25,12.23,1600.0,8.05,22.0
2025-12-08T23:55:36,2025-12-08 23:56:27,Sin sesión,,,,13,AGUA-02,,22.31,23.5,12.22,1595.0,8.02,19.0
2025-12-09T00:56:29,2025-12-09 00:57:32,Sin sesión,,,,13,AGUA-02,,21.94,22.5,12.22,1589.0,7.99,17.0
2025-12-09T01:57:34,2025-12-09 01:58:17,Sin sesión,,,,13,AGUA-02,,21.94,22.0,12.2,1583.0,7.91,21.0
2025-12-09T02:58:22,2025-12-09 02:59:13,Sin sesión,,,,13,AGUA-02,,21.69,22.0,12.18,1573.0,7.9,19.0
2025-12-09T03:59:21,2025-12-09 04:00:12,Sin sesión,,,,13,AGUA-02,,21.25,22.5,12.2,1569.0,7.85,17.0
2025-12-09T05:00:20,2025-12-09 05:01:11,Sin sesión,,,,13,AGUA-02,,21.12,22.25,12.18,1559.0,7.8,19.0
2025-12-09T06:01:18,2025-12-09 06:02:00,Sin sesión,,,,13,AGUA-02,,20.88,22.25,12.17,1545.0,7.84,19.0
2025-12-09T07:02:07,2025-12-09 07:02:58,Sin sesión,,,,13,AGUA-02,,20.69,22.25,12.17,1541.0,7.81,18.0
2025-12-09T08:03:05,2025-12-09 08:04:08,Sin sesión,,,,13,AGUA-02,,20.56,22.5,12.18,1536.0,7.93,19.0
2025-12-09T09:04:14,2025-12-09 09:04:57,Sin sesión,,,,13,AGUA-02,,20.5,23.0,12.18,1532.0,7.89,21.0
2025-12-09T10:05:10,2025-12-09 11:07:55,Sin sesión,,,,13,AGUA-02,,20.56,25.0,12.2,1534.0,7.87,20.0
2025-12-09T11:07:10,2025-12-09 11:07:59,Sin sesión,,,,13,AGUA-02,,20.88,27.0,12.24,1542.0,7.88,20.0
2025-12-09T12:08:10,2025-12-09 13:11:01,Sin sesión,,,,13,AGUA-02,,21.25,28.0,12.24,1561.0,7.69,14.0
2025-12-09T13:10:05,2025-12-09 13:11:05,Sin sesión,,,,13,AGUA-02,,22.5,30.25,12.24,1594.0,7.06,14.0
2025-12-09T14:11:20,2025-12-09 14:12:11,Sin sesión,,,,13,AGUA-02,,23.31,32.5,12.25,1611.0,7.06,17.0
2025-12-09T15:12:35,2025-12-09 15:13:17,Sin sesión,,,,13,AGUA-02,,23.94,37.0,12.27,1643.0,7.13,24.0
2025-12-09T16:13:34,2025-12-09 16:14:36,Sin sesión,,,,13,AGUA-02,,25.0,38.5,12.27,1678.0,7.41,19.0
2025-12-09T17:14:43,2025-12-09 17:15:45,Sin sesión,,,,13,AGUA-02,,25.25,39.25,12.29,1674.0,7.59,18.0
2025-12-09T18:15:50,2025-12-09 18:16:33,Sin sesión,,,,13,AGUA-02,,25.38,36.5,12.31,1667.0,7.71,20.0
2025-12-09T19:16:11,2025-12-09 19:16:53,Sin sesión,,,,13,AGUA-02,,26.56,32.5,12.27,1666.0,7.85,23.0
2025-12-09T20:16:52,2025-12-09 20:17:34,Sin sesión,,,,13,AGUA-02,,24.06,30.5,12.25,1654.0,7.96,21.0
2025-12-09T21:17:30,2025-12-09 22:20:11,Sin sesión,,,,13,AGUA-02,,23.88,27.75,12.24,1638.0,7.98,19.0
2025-12-09T22:19:16,2025-12-09 22:20:16,Sin sesión,,,,13,AGUA-02,,23.56,26.0,12.23,1626.0,7.97,19.0
2025-12-09T23:20:15,2025-12-10 00:22:43,Sin sesión,,,,13,AGUA-02,,23.12,24.0,12.23,1614.0,7.97,20.0
2025-12-10T00:21:59,2025-12-10 00:22:48,Sin sesión,,,,13,AGUA-02,,22.69,22.5,12.22,1605.0,7.92,20.0
2025-12-10T01:22:51,2025-12-10 01:23:44,Sin sesión,,,,13,AGUA-02,,22.31,21.5,12.2,1593.0,7.92,17.0
2025-12-10T02:23:47,2025-12-10 03:26:21,Sin sesión,,,,13,AGUA-02,,23.25,21.0,12.19,1585.0,7.95,20.0
2025-12-10T03:25:36,2025-12-10 03:26:25,Sin sesión,,,,13,AGUA-02,,22.69,20.25,12.18,1572.0,7.96,20.0
2025-12-10T04:26:30,2025-12-10 04:27:12,Sin sesión,,,,13,AGUA-02,,22.25,20.0,12.17,1565.0,7.93,20.0
2025-12-10T05:27:21,2025-12-10 05:28:05,Sin sesión,,,,13,AGUA-02,,21.12,20.75,12.18,1558.0,7.92,20.0
2025-12-10T06:28:14,2025-12-10 06:28:56,Sin sesión,,,,13,AGUA-02,,21.12,21.0,12.18,1548.0,7.93,22.0
2025-12-10T07:29:03,2025-12-10 07:30:10,Sin sesión,,,,13,AGUA-02,,20.81,21.25,12.18,1542.0,7.92,17.0
2025-12-10T08:30:20,2025-12-10 08:31:11,Sin sesión,,,,13,AGUA-02,,20.69,21.75,12.17,1532.0,7.92,19.0
2025-12-10T09:31:21,2025-12-10 09:32:03,Sin sesión,,,,13,AGUA-02,,20.62,22.5,12.22,1529.0,7.94,21.0
2025-12-10T10:32:16,2025-12-10 10:33:06,Sin sesión,,,,13,AGUA-02,,20.56,24.0,12.22,1525.0,7.92,21.0
