fecha,fecha_insercion,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,DS18B20 [Grados celcius (°C)],DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],ENV-20-EC-K1.0 [Electroconductividad ambiental (uS/cm)],ENV-20-pH [pH ambiental (pH)],SIM7600G [Intensidad señal telefónica (Adimensional)]
2025-12-08T08:24:48,2025-12-08 08:25:33,Sin sesión,,,,13,AGUA-01,,21.56,23.25,12.38,1366.0,8.59,22.0
2025-12-08T09:26:58,2025-12-08 09:27:43,Sin sesión,,,,13,AGUA-01,,21.5,27.5,12.39,1380.0,8.46,26.0
2025-12-08T10:29:54,2025-12-08 10:30:39,Sin sesión,,,,13,AGUA-01,,22.0,35.0,12.42,1364.0,8.08,23.0
2025-12-08T11:32:37,2025-12-08 11:33:22,Sin sesión,,,,13,AGUA-01,,22.69,40.75,12.44,1429.0,7.67,22.0
2025-12-08T12:34:59,2025-12-08 12:35:44,Sin sesión,,,,13,AGUA-01,,24.25,42.25,12.44,1476.0,7.61,23.0
2025-12-08T13:37:34,2025-12-08 13:38:19,Sin sesión,,,,13,AGUA-01,,0.0,41.75,12.46,0.0,0.0,25.0
2025-12-08T14:39:46,2025-12-08 14:40:31,Sin sesión,,,,13,AGUA-01,,25.44,41.25,12.46,1472.0,7.76,22.0
2025-12-08T15:41:09,2025-12-08 15:41:53,Sin sesión,,,,13,AGUA-01,,25.75,41.75,12.45,1475.0,7.7,23.0
2025-12-08T16:42:02,2025-12-08 16:42:47,Sin sesión,,,,13,AGUA-01,,25.0,42.0,12.47,1467.0,7.8,23.0
2025-12-08T17:44:17,2025-12-08 17:45:02,Sin sesión,,,,13,AGUA-01,,24.88,41.0,12.47,1520.0,8.09,24.0
2025-12-08T18:46:46,2025-12-08 18:47:31,Sin sesión,,,,13,AGUA-01,,0.0,39.25,12.47,0.0,0.0,26.0
2025-12-08T19:49:15,2025-12-08 19:49:59,Sin sesión,,,,13,AGUA-01,,0.0,36.5,12.46,0.0,0.0,24.0
2025-12-08T20:51:33,2025-12-08 20:52:18,Sin sesión,,,,13,AGUA-01,,0.0,30.75,12.42,0.0,0.0,23.0
2025-12-08T21:53:45,2025-12-08 21:54:31,Sin sesión,,,,13,AGUA-01,,24.75,29.5,12.41,1462.0,8.58,25.0
2025-12-08T23:58:58,2025-12-08 23:59:43,Sin sesión,,,,13,AGUA-01,,0.0,26.25,12.39,0.0,0.0,23.0
2025-12-09T01:01:07,2025-12-09 01:01:52,Sin sesión,,,,13,AGUA-01,,23.38,24.25,12.39,1423.0,8.63,23.0
2025-12-09T02:03:37,2025-12-09 02:04:22,Sin sesión,,,,13,AGUA-01,,0.0,23.0,12.38,0.0,0.0,26.0
2025-12-09T03:06:07,2025-12-09 03:06:52,Sin sesión,,,,13,AGUA-01,,0.0,22.25,12.37,0.0,0.0,22.0
2025-12-09T04:08:39,2025-12-09 04:09:24,Sin sesión,,,,13,AGUA-01,,0.0,21.75,12.36,0.0,0.0,24.0
