fecha,fecha_insercion,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,DS18B20 [Grados celcius (°C)],DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],ENV-20-EC-K1.0 [Electroconductividad ambiental (uS/cm)],ENV-20-pH [pH ambiental (pH)],SIM7600G [Intensidad señal telefónica (Adimensional)]
2025-12-12T16:49:47,2025-12-12 16:50:32,Sin sesión,,,,13,AGUA-01,,23.56,37.25,12.44,1470.0,7.9,27.0
2025-12-12T17:51:39,2025-12-12 17:52:23,Sin sesión,,,,13,AGUA-01,,23.81,37.0,12.46,1474.0,8.13,24.0
2025-12-12T18:54:06,2025-12-12 18:54:51,Sin sesión,,,,13,AGUA-01,,23.56,36.0,12.45,1485.0,8.39,24.0
2025-12-12T19:56:02,2025-12-12 19:56:47,Sin sesión,,,,13,AGUA-01,,23.38,33.5,12.44,1487.0,8.45,26.0
2025-12-12T20:57:29,2025-12-12 20:58:14,Sin sesión,,,,13,AGUA-01,,23.31,27.25,12.4,1473.0,8.56,23.0
2025-12-12T21:58:26,2025-12-12 21:59:12,Sin sesión,,,,13,AGUA-01,,22.62,26.25,12.4,1464.0,8.57,29.0
2025-12-12T23:00:56,2025-12-12 23:01:41,Sin sesión,,,,13,AGUA-01,,0.0,24.75,12.39,0.0,0.0,24.0
2025-12-13T00:03:24,2025-12-13 00:04:09,Sin sesión,,,,13,AGUA-01,,0.0,23.75,12.39,0.0,0.0,24.0
2025-12-13T01:05:53,2025-12-13 01:06:38,Sin sesión,,,,13,AGUA-01,,22.75,22.25,12.37,1426.0,8.6,25.0
2025-12-13T02:08:25,2025-12-13 02:09:10,Sin sesión,,,,13,AGUA-01,,0.0,21.5,12.36,0.0,0.0,26.0
2025-12-13T03:10:56,2025-12-13 03:11:41,Sin sesión,,,,13,AGUA-01,,0.0,20.5,12.36,0.0,0.0,23.0
2025-12-13T04:13:28,2025-12-13 04:14:13,Sin sesión,,,,13,AGUA-01,,0.0,19.75,12.35,0.0,0.0,30.0
2025-12-13T05:16:01,2025-12-13 05:16:46,Sin sesión,,,,13,AGUA-01,,0.0,18.75,12.33,0.0,0.0,26.0
2025-12-13T06:18:00,2025-12-13 06:18:45,Sin sesión,,,,13,AGUA-01,,22.31,18.25,12.33,1412.0,8.64,23.0
2025-12-13T07:19:56,2025-12-13 07:20:41,Sin sesión,,,,13,AGUA-01,,21.62,19.0,12.34,1417.0,8.64,26.0
2025-12-13T08:22:38,2025-12-13 08:23:22,Sin sesión,,,,13,AGUA-01,,0.0,21.5,12.35,0.0,0.0,26.0
2025-12-13T09:24:51,2025-12-13 09:25:36,Sin sesión,,,,13,AGUA-01,,21.81,25.0,12.39,1410.0,8.41,27.0
2025-12-13T10:27:23,2025-12-13 10:28:08,Sin sesión,,,,13,AGUA-01,,22.06,31.75,12.41,1432.0,8.12,31.0
2025-12-13T11:30:06,2025-12-13 11:30:51,Sin sesión,,,,13,AGUA-01,,22.75,32.25,12.41,1440.0,8.16,26.0
2025-12-13T12:32:35,2025-12-13 12:33:20,Sin sesión,,,,13,AGUA-01,,23.31,32.75,12.41,1444.0,8.14,24.0
2025-12-13T13:35:09,2025-12-13 13:35:54,Sin sesión,,,,13,AGUA-01,,0.0,32.25,12.41,0.0,0.0,27.0
2025-12-13T14:37:44,2025-12-13 14:38:29,Sin sesión,,,,13,AGUA-01,,0.0,32.75,12.42,0.0,0.0,30.0
2025-12-13T15:40:22,2025-12-13 15:41:08,Sin sesión,,,,13,AGUA-01,,0.0,34.25,12.43,0.0,0.0,27.0
2025-12-13T16:42:59,2025-12-13 16:43:44,Sin sesión,,,,13,AGUA-01,,0.0,34.0,12.44,0.0,0.0,31.0
2025-12-13T17:45:35,2025-12-13 17:46:20,Sin sesión,,,,13,AGUA-01,,0.0,34.5,12.44,0.0,0.0,30.0
2025-12-13T18:48:08,2025-12-13 18:48:53,Sin sesión,,,,13,AGUA-01,,0.0,34.75,12.44,0.0,0.0,25.0
2025-12-13T19:50:42,2025-12-13 19:51:27,Sin sesión,,,,13,AGUA-01,,0.0,32.75,12.44,0.0,0.0,23.0
2025-12-13T20:52:57,2025-12-13 20:53:42,Sin sesión,,,,13,AGUA-01,,0.0,27.25,12.4,0.0,0.0,29.0
2025-12-13T21:55:20,2025-12-13 21:56:06,Sin sesión,,,,13,AGUA-01,,0.0,25.5,12.39,0.0,0.0,30.0
2025-12-13T22:57:51,2025-12-13 22:58:37,Sin sesión,,,,13,AGUA-01,,0.0,24.5,12.39,0.0,0.0,30.0
