fecha,fecha_insercion,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,A01NYUB [Distancia (m)],DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],LIQ-136 [Profundidad (m)],SHT40 [Grados celcius (°C)],SHT40 [Humedad (%)],SIM7600G [Intensidad señal telefónica (Adimensional)]
2025-10-30T01:08:56,2025-10-30 09:08:36,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.98,13.75,8.05,0.5,13.21,80.81,31.0
2025-10-30T01:38:48,2025-10-30 09:08:40,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.98,13.0,8.05,0.5,12.66,81.38,31.0
2025-10-30T02:08:41,2025-10-30 09:08:45,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.98,12.5,8.05,0.5,12.45,83.31,31.0
2025-10-30T02:38:34,2025-10-30 09:08:49,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.98,12.0,8.05,0.5,11.67,86.37,31.0
2025-10-30T03:08:27,2025-10-30 09:08:53,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.98,11.75,8.04,0.5,11.31,86.15,31.0
2025-10-30T03:38:18,2025-10-30 09:08:58,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.98,11.25,8.05,0.5,10.95,88.28,31.0
2025-10-30T04:08:12,2025-10-30 09:09:02,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.98,10.75,8.05,0.5,10.49,90.46,31.0
2025-10-30T04:38:04,2025-10-30 09:09:06,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.98,10.25,8.05,0.5,10.26,92.64,31.0
2025-10-30T05:07:56,2025-10-30 09:09:10,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.98,10.25,8.05,0.5,10.3,92.45,31.0
2025-10-30T05:37:48,2025-10-30 09:09:15,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.98,10.0,8.05,0.5,10.26,92.49,31.0
2025-10-30T06:07:42,2025-10-30 09:09:19,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.98,10.0,8.05,0.5,10.36,92.68,31.0
2025-10-30T06:37:36,2025-10-30 09:09:23,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.98,10.0,8.04,0.5,9.51,93.65,31.0
2025-10-30T07:07:30,2025-10-30 09:09:28,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.98,9.75,8.05,0.5,10.53,91.88,31.0
2025-10-30T07:37:26,2025-10-30 09:09:32,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.98,11.75,8.02,0.5,12.92,86.96,31.0
2025-10-30T08:07:31,2025-10-30 09:09:36,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.99,16.75,8.04,0.5,14.86,77.87,31.0
2025-10-30T08:37:35,2025-10-30 09:09:41,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.99,21.5,8.05,0.5,15.94,75.71,31.0
2025-10-30T09:07:29,2025-10-30 09:09:45,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.99,22.0,8.05,0.5,15.98,78.13,31.0
2025-10-30T09:39:35,2025-10-30 21:07:57,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.99,25.25,8.04,0.5,18.91,66.04,29.0
2025-10-30T21:42:47,2025-10-31 09:11:06,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.98,19.25,8.05,0.5,17.92,64.94,31.0
2025-10-30T22:12:38,2025-10-31 09:11:10,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.98,18.0,8.05,0.5,16.97,67.95,31.0
2025-10-30T22:42:30,2025-10-31 09:11:14,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.98,17.0,8.05,0.5,16.07,72.96,31.0
2025-10-30T23:12:21,2025-10-31 09:11:19,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.98,16.0,8.05,0.5,15.8,71.51,31.0
2025-10-30T23:42:12,2025-10-31 09:11:24,Sin sesión,,,,14,LVAG-05,"Estación de Nivel de Agua para Línea Base, Aculeo",0.98,15.5,8.05,0.5,14.99,75.94,31.0
